temperatura,umidade,area,ocupacao,hvac,iluminacao,energia_renovavel,feriado,consumo_energia,mes,dia,hora,fim_de_semana,semana_do_ano,dia_semana_sexta,dia_semana_segunda,dia_semana_sabado,dia_semana_domingo,dia_semana_quinta,dia_semana_terca,dia_semana_quarta,periodo_madrugada,periodo_manha,periodo_noite,periodo_tarde,eficiencia_por_metro_quadrado,kwh_por_pessoa,hvac_eficiencia,iluminacao_eficiencia,percentual_renovavel,conforto_termico
24.082312,45.69836,1122.1853,3,0,0,24.08391,1,69.106186,1,24,10,0,4,0,1,0,0,0,0,0,0,1,0,0,0.061581794,23.035395,0.0,0.0,34.850586,34.890335
29.17552,47.299866,1861.231,2,0,0,16.563929,1,80.22231,1,24,11,0,4,0,1,0,0,0,0,0,0,1,0,0,0.04310175,40.111156,0.0,0.0,20.647533,38.237694
25.411293,37.160717,1888.5055,9,1,1,19.275053,1,77.91203,1,24,12,0,4,0,1,0,0,0,0,0,0,0,0,1,0.04125592,8.656893,0.012834988,0.012834988,24.739508,31.286005
28.78847,54.580532,1838.1501,3,1,1,18.996151,1,83.02435,1,24,13,0,4,0,1,0,0,0,0,0,0,0,0,1,0.04516734,27.674784,0.012044659,0.012044659,22.880217,41.6845
29.986664,56.732426,1868.6315,1,0,1,13.205018,1,89.10914,1,24,14,0,4,0,1,0,0,0,0,0,0,0,0,1,0.047686845,89.10914,0.0,0.011222194,14.818926,43.359543
22.99469,41.89127,1767.1412,7,0,1,16.616608,0,72.979,1,24,15,0,4,0,1,0,0,0,0,0,0,0,0,1,0.04129777,10.4255705,0.0,0.013702572,22.769028,32.442978
25.874134,57.997375,1463.6691,7,0,1,16.323977,0,74.44559,1,24,16,0,4,0,1,0,0,0,0,0,0,0,0,1,0.05086231,10.635084,0.0,0.013432629,21.927393,41.935753
25.823889,39.306797,1672.2585,9,0,1,26.718655,1,75.46515,1,24,17,0,4,0,1,0,0,0,0,0,0,0,0,1,0.04512768,8.385016,0.0,0.01325115,35.40529,32.565342
24.11929,48.552223,1666.8777,4,1,1,11.136795,1,82.22346,1,24,18,0,4,0,1,0,0,0,0,0,0,0,1,0,0.049327828,20.555864,0.012161979,0.012161979,13.544548,36.335754
25.026545,34.217804,1421.9714,6,0,1,5.159658,0,77.53641,1,24,19,0,4,0,1,0,0,0,0,0,0,0,1,0,0.054527402,12.922734,0.0,0.012897167,6.654497,29.622173
23.722754,49.1061,1785.8436,2,1,0,19.42621,1,76.666824,1,24,20,0,4,0,1,0,0,0,0,0,0,0,1,0,0.042930312,38.333412,0.013043451,0.0,25.338482,36.414425
21.105906,42.676834,1657.0049,6,0,0,13.158711,1,63.290287,1,24,21,0,4,0,1,0,0,0,0,0,0,0,1,0,0.038195595,10.548381,0.0,0.0,20.791044,31.891369
29.895994,39.33699,1708.9569,5,0,1,29.965328,0,76.080345,1,24,22,0,4,0,1,0,0,0,0,0,0,0,1,0,0.044518586,15.216069,0.0,0.0131439995,39.386425,34.616493
26.143976,30.223143,1099.8613,8,0,0,9.787738,0,83.5011,1,24,23,0,4,0,1,0,0,0,0,0,1,0,0,0,0.07591966,10.437637,0.0,0.0,11.721687,28.18356
23.918156,36.105328,1724.9075,4,1,0,23.249552,1,79.405975,1,25,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0.046034917,19.851494,0.012593511,0.0,29.279348,30.011742
23.038633,34.697647,1305.2667,2,1,0,17.364193,0,71.40115,1,25,1,0,4,0,0,0,0,0,1,0,1,0,0,0,0.05470235,35.700577,0.014005376,0.0,24.319204,28.868141
22.940666,49.68406,1444.8862,8,0,0,5.9558105,1,67.62811,1,25,2,0,4,0,0,0,0,0,1,0,1,0,0,0,0.046805147,8.453514,0.0,0.0,8.806708,36.312363
27.519676,59.033722,1458.9247,3,1,0,25.258087,0,81.04818,1,25,3,0,4,0,0,0,0,0,1,0,1,0,0,0,0.05555337,27.01606,0.01233834,0.0,31.164286,43.2767
20.26764,58.92164,1086.8616,5,1,1,17.838245,0,71.22118,1,25,4,0,4,0,0,0,0,0,1,0,1,0,0,0,0.06552921,14.244237,0.014040766,0.014040766,25.046263,39.59464
20.083668,50.79167,1903.8535,6,1,0,4.5519156,0,61.69542,1,25,5,0,4,0,0,0,0,0,1,0,0,1,0,0,0.032405548,10.28257,0.016208658,0.0,7.3780446,35.437668
28.320133,39.4505,1453.3475,1,1,0,1.4788442,1,75.26679,1,25,6,0,4,0,0,0,0,0,1,0,0,1,0,0,0.051788572,75.26679,0.013286072,0.0,1.964803,33.885315
24.221436,50.194817,1028.0118,4,1,0,29.09629,0,83.44636,1,25,7,0,4,0,0,0,0,0,1,0,0,1,0,0,0.08117256,20.86159,0.011983747,0.0,34.86826,37.208126
23.551193,46.797775,1730.093,8,1,1,4.7207394,0,73.70148,1,25,8,0,4,0,0,0,0,0,1,0,0,1,0,0,0.04259972,9.212685,0.0135682495,0.0135682495,6.405216,35.174484
23.377386,50.07109,1295.651,8,1,0,21.963152,1,77.627144,1,25,9,0,4,0,0,0,0,0,1,0,0,1,0,0,0.05991362,9.703393,0.012882092,0.0,28.293133,36.72424
21.853117,49.34475,1263.8928,9,0,1,26.808949,0,77.452965,1,25,10,0,4,0,0,0,0,0,1,0,0,1,0,0,0.061281275,8.605885,0.0,0.012911062,34.613197,35.598934
25.04804,59.044094,1095.5688,4,0,0,26.005238,1,80.989,1,25,11,0,4,0,0,0,0,0,1,0,0,1,0,0,0.073924154,20.24725,0.0,0.0,32.109592,42.046066
29.456558,38.951805,1145.1482,8,0,0,14.521079,0,87.70923,1,25,12,0,4,0,0,0,0,0,1,0,0,0,0,1,0.076592036,10.963654,0.0,0.0,16.555931,34.20418
25.295158,44.99332,1733.4801,9,1,1,13.809476,1,83.50179,1,25,13,0,4,0,0,0,0,0,1,0,0,0,0,1,0.048170034,9.277977,0.01197579,0.01197579,16.53794,35.14424
22.025444,51.376667,1240.7476,6,0,0,11.254122,0,60.397,1,25,14,0,4,0,0,0,0,0,1,0,0,0,0,1,0.04867791,10.066167,0.0,0.0,18.633577,36.701057
28.362274,42.927402,1504.0624,3,1,1,8.580511,0,89.06661,1,25,15,0,4,0,0,0,0,0,1,0,0,0,0,1,0.059217367,29.688871,0.011227552,0.011227552,9.633813,35.644836
26.24172,52.45723,1194.2776,5,0,1,15.498835,1,84.9943,1,25,16,0,4,0,0,0,0,0,1,0,0,0,0,1,0.07116796,16.99886,0.0,0.011765495,18.235146,39.349476
20.824745,49.276768,1623.9874,4,1,1,16.463346,0,79.550224,1,25,17,0,4,0,0,0,0,0,1,0,0,0,0,1,0.04898451,19.887556,0.0125706745,0.0125706745,20.695538,35.05076
27.221157,47.938217,1056.6581,1,1,1,24.151976,1,76.855,1,25,18,0,4,0,0,0,0,0,1,0,0,0,1,0,0.072734036,76.855,0.013011514,0.013011514,31.425377,37.57969
20.58737,31.690187,1537.5547,2,0,1,23.306868,1,72.36662,1,25,19,0,4,0,0,0,0,0,1,0,0,0,1,0,0.047066048,36.18331,0.0,0.013818525,32.206654,26.138779
24.028717,47.824074,1300.184,8,1,1,6.6728945,0,79.4303,1,25,20,0,4,0,0,0,0,0,1,0,0,0,1,0,0.061091583,9.928787,0.012589654,0.012589654,8.400944,35.926395
25.812904,30.032665,1835.3481,4,1,0,0.92951053,0,85.12667,1,25,21,0,4,0,0,0,0,0,1,0,0,0,1,0,0.046381757,21.281668,0.0117472,0.0,1.0919147,27.922785
22.941532,30.135706,1677.161,6,0,0,13.01873,0,72.598656,1,25,22,0,4,0,0,0,0,0,1,0,0,0,1,0,0.043286633,12.099776,0.0,0.0,17.932467,26.53862
27.7651,45.79718,1615.6359,5,0,1,9.928099,0,77.66774,1,25,23,0,4,0,0,0,0,0,1,0,1,0,0,0,0.048072554,15.533548,0.0,0.012875359,12.782783,36.78114
20.265192,56.56906,1889.1151,0,0,0,15.641383,0,56.038162,1,26,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0.02966371,0.0,0.0,0.0,27.912022,38.417126
21.435133,41.04733,1545.9103,0,1,1,13.256345,0,73.15361,1,26,1,0,4,0,0,0,0,0,0,1,1,0,0,0,0.047320735,0.0,0.013669865,0.013669865,18.121246,31.24123
24.101969,48.453312,1968.0387,4,1,1,8.520216,0,75.696396,1,26,2,0,4,0,0,0,0,0,0,1,1,0,0,0,0.03846286,18.924099,0.013210668,0.013210668,11.2557745,36.27764
29.229527,41.0861,1025.7706,7,1,1,15.858287,0,90.381645,1,26,3,0,4,0,0,0,0,0,0,1,1,0,0,0,0.08811097,12.911664,0.011064193,0.011064193,17.545914,35.157814
21.777336,54.102776,1022.2811,7,0,0,7.6903596,1,64.05449,1,26,4,0,4,0,0,0,0,0,0,1,1,0,0,0,0.06265839,9.150641,0.0,0.0,12.005965,37.940056
21.422945,36.690594,1525.6152,6,0,1,12.2665205,0,62.86346,1,26,5,0,4,0,0,0,0,0,0,1,0,1,0,0,0.041205317,10.477243,0.0,0.015907492,19.512957,29.05677
21.77191,47.21918,1176.2102,3,1,1,7.6013193,1,69.789024,1,26,6,0,4,0,0,0,0,0,0,1,0,1,0,0,0.0593338,23.263008,0.014328901,0.014328901,10.891855,34.495544
29.31309,38.91701,1899.8081,8,0,1,16.30744,0,85.057304,1,26,7,0,4,0,0,0,0,0,0,1,0,1,0,0,0.044771522,10.632163,0.0,0.01175678,19.172297,34.11505
26.312115,51.40871,1220.5471,8,1,0,5.986875,0,83.889175,1,26,8,0,4,0,0,0,0,0,0,1,0,1,0,0,0.068730794,10.486147,0.011920489,0.0,7.136648,38.860413
28.056808,52.253624,1460.1808,6,1,0,15.015815,0,79.80725,1,26,9,0,4,0,0,0,0,0,0,1,0,1,0,0,0.054655734,13.3012085,0.01253019,0.0,18.8151,40.155216
23.287663,47.402065,1586.3739,4,0,0,0.48153344,0,62.742157,1,26,10,0,4,0,0,0,0,0,0,1,0,1,0,0,0.039550673,15.685539,0.0,0.0,0.7674799,35.344864
26.5162,45.791718,1551.5956,1,0,1,26.887024,0,81.944786,1,26,11,0,4,0,0,0,0,0,0,1,0,1,0,0,0.05281324,81.944786,0.0,0.012203339,32.811146,36.153957
29.531305,35.772938,1779.4686,6,0,1,21.404604,0,86.11227,1,26,12,0,4,0,0,0,0,0,0,1,0,0,0,1,0.048392124,14.352044,0.0,0.011612748,24.856625,32.652122
28.076279,45.808426,1378.704,5,1,1,19.710749,1,76.39956,1,26,13,0,4,0,0,0,0,0,0,1,0,0,0,1,0.05541404,15.279912,0.01308908,0.01308908,25.799557,36.942352
22.072063,34.716297,1421.5077,5,0,1,21.236189,1,74.36227,1,26,14,0,4,0,0,0,0,0,0,1,0,0,0,1,0.05231225,14.872454,0.0,0.0134476805,28.557747,28.39418
22.701002,52.321476,1816.3236,6,0,1,27.302574,0,74.81633,1,26,15,0,4,0,0,0,0,0,0,1,0,0,0,1,0.04119108,12.469388,0.0,0.013366066,36.4928,37.51124
28.49553,48.86649,1065.8884,2,1,1,0.2908508,0,75.96073,1,26,16,0,4,0,0,0,0,0,0,1,0,0,0,1,0.07126518,37.980366,0.013164697,0.013164697,0.38289624,38.681007
23.224516,52.988285,1370.4492,9,1,0,3.3908772,1,74.4414,1,26,17,0,4,0,0,0,0,0,0,1,0,0,0,1,0.054318976,8.271267,0.013433386,0.0,4.555096,38.1064
23.10187,34.100685,1769.0892,6,0,0,24.724335,0,62.112137,1,26,18,0,4,0,0,0,0,0,0,1,0,0,1,0,0.03510967,10.352023,0.0,0.0,39.805965,28.601276
28.211899,50.84425,1359.1805,6,1,1,1.3819426,0,92.77188,1,26,19,0,4,0,0,0,0,0,0,1,0,0,1,0,0.068255745,15.46198,0.010779128,0.010779128,1.4896137,39.528076
24.607834,32.123627,1935.5939,8,1,0,26.161345,1,80.91362,1,26,20,0,4,0,0,0,0,0,0,1,0,0,1,0,0.041802995,10.1142025,0.012358859,0.0,32.332436,28.36573
23.37363,53.558273,1685.6,1,1,0,15.337122,1,67.39139,1,26,21,0,4,0,0,0,0,0,0,1,0,0,1,0,0.039980654,67.39139,0.014838691,0.0,22.758282,38.46595
23.669615,56.52905,1818.6935,2,1,0,23.674976,0,75.60213,1,26,22,0,4,0,0,0,0,0,0,1,0,0,1,0,0.04156947,37.801064,0.013227141,0.0,31.315226,40.09933
22.828182,47.907856,1665.0852,2,1,1,29.099882,0,76.457184,1,26,23,0,4,0,0,0,0,0,0,1,1,0,0,0,0.04591788,38.228592,0.013079216,0.013079216,38.060364,35.36802
28.596087,47.405827,1948.4321,9,0,1,4.804036,0,81.26778,1,27,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0.04170932,9.029753,0.0,0.012305,5.9113665,38.000957
27.929216,36.93754,1372.9346,8,0,1,25.005335,1,91.14991,1,27,1,0,4,0,0,0,0,1,0,0,1,0,0,0,0.066390574,11.393739,0.0,0.010970938,27.433199,32.433376
24.271896,35.322205,1006.22766,8,1,0,8.742296,0,79.697235,1,27,2,0,4,0,0,0,0,1,0,0,1,0,0,0,0.07920398,9.962154,0.012547486,0.0,10.969385,29.79705
26.275698,30.535389,1152.175,5,0,0,12.98449,0,73.88837,1,27,3,0,4,0,0,0,0,1,0,0,1,0,0,0,0.064129464,14.777674,0.0,0.0,17.573118,28.405544
24.336224,41.24732,1826.2687,7,0,0,0.217783,1,74.97645,1,27,4,0,4,0,0,0,0,1,0,0,1,0,0,0,0.041054446,10.710921,0.0,0.0,0.29046854,32.79177
24.469723,49.289246,1956.4535,6,1,1,18.281553,0,80.94999,1,27,5,0,4,0,0,0,0,1,0,0,0,1,0,0,0.041375883,13.491665,0.012353306,0.012353306,22.583761,36.879486
23.707598,30.015974,1569.6342,3,0,0,23.116764,0,63.92394,1,27,6,0,4,0,0,0,0,1,0,0,0,1,0,0,0.040725373,21.30798,0.0,0.0,36.16292,26.861786
26.208168,38.810028,1717.3928,5,1,1,3.3144786,0,80.79109,1,27,7,0,4,0,0,0,0,1,0,0,0,1,0,0,0.047042873,16.158218,0.012377602,0.012377602,4.10253,32.509098
23.306614,56.646893,1521.8221,2,0,0,17.138832,0,79.07794,1,27,8,0,4,0,0,0,0,1,0,0,0,1,0,0,0.05196267,39.53897,0.0,0.0,21.673342,39.976753
20.250696,43.916252,1510.4642,8,1,0,14.238071,0,74.1181,1,27,9,0,4,0,0,0,0,1,0,0,0,1,0,0,0.04906975,9.264763,0.013491981,0.0,19.209978,32.083473
28.34864,35.048836,1597.0846,4,0,0,3.1377072,1,78.75149,1,27,10,0,4,0,0,0,0,1,0,0,0,1,0,0,0.04930953,19.687872,0.0,0.0,3.984315,31.698738
24.92825,31.617758,1203.259,0,0,0,9.400506,1,78.675,1,27,11,0,4,0,0,0,0,1,0,0,0,1,0,0,0.065384924,0.0,0.0,0.0,11.948529,28.273003
25.976357,52.773956,1664.6678,8,0,1,6.9334197,1,80.821655,1,27,12,0,4,0,0,0,0,1,0,0,0,0,0,1,0.04855122,10.102707,0.0,0.012372921,8.578666,39.375156
21.782148,58.58237,1815.3309,8,1,1,3.5228078,1,67.27265,1,27,13,0,4,0,0,0,0,1,0,0,0,0,0,1,0.037058067,8.409081,0.0148648815,0.0148648815,5.2366123,40.18226
26.422161,36.69539,1940.0114,1,0,1,19.451103,0,66.87387,1,27,14,0,4,0,0,0,0,1,0,0,0,0,0,1,0.034470867,66.87387,0.0,0.014953524,29.086252,31.558775
22.590738,54.80495,1368.3135,2,1,0,19.70982,0,75.026855,1,27,15,0,4,0,0,0,0,1,0,0,0,0,0,1,0.054831628,37.513428,0.013328561,0.0,26.270353,38.697845
20.398159,30.15323,1388.2914,3,1,1,12.127172,1,76.22826,1,27,16,0,4,0,0,0,0,1,0,0,0,0,0,1,0.054907966,25.409418,0.013118495,0.013118495,15.909025,25.275696
20.0675,30.351828,1298.0479,0,1,0,0.0694797,0,68.44825,1,27,17,0,4,0,0,0,0,1,0,0,0,0,0,1,0.052731685,0.0,0.014609577,0.0,0.1015069,25.209663
24.139397,57.571552,1386.3766,4,0,1,6.0164766,1,68.74995,1,27,18,0,4,0,0,0,0,1,0,0,0,0,1,0,0.049589664,17.187487,0.0,0.014545466,8.7512455,40.855476
23.120543,50.62743,1312.232,9,0,0,16.02971,1,76.43135,1,27,19,0,4,0,0,0,0,1,0,0,0,0,1,0,0.0582453,8.4923725,0.0,0.0,20.97269,36.873985
22.205694,46.233116,1145.1384,6,0,0,3.2006624,1,80.01859,1,27,20,0,4,0,0,0,0,1,0,0,0,0,1,0,0.06987678,13.336432,0.0,0.0,3.9998982,34.219406
29.47707,59.39623,1107.7719,3,0,1,27.546824,0,77.328514,1,27,21,0,4,0,0,0,0,1,0,0,0,0,1,0,0.06980545,25.77617,0.0,0.0129318405,35.62311,44.43665
22.94028,48.559116,1688.1552,9,0,0,0.4989133,1,73.08128,1,27,22,0,4,0,0,0,0,1,0,0,0,0,1,0,0.04329062,8.120143,0.0,0.0,0.68268275,35.7497
21.416931,31.531221,1303.0123,3,0,1,14.550904,1,76.491066,1,27,23,0,4,0,0,0,0,1,0,0,1,0,0,0,0.058703255,25.497023,0.0,0.013073422,19.023012,26.474075
27.497469,31.282818,1147.7975,4,1,0,1.1436816,0,79.28142,1,28,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0.06907266,19.820354,0.0126132965,0.0,1.4425595,29.390144
27.14986,45.033108,1235.9332,0,1,0,24.07391,1,73.47964,1,28,1,0,5,1,0,0,0,0,0,0,1,0,0,0,0.059452757,0.0,0.013609213,0.0,32.762695,36.091484
26.748142,31.900253,1562.8904,2,0,1,11.306451,0,66.33714,1,28,2,0,5,1,0,0,0,0,0,0,1,0,0,0,0.042445168,33.16857,0.0,0.015074511,17.04392,29.324198
26.712145,40.08638,1934.2554,4,1,1,14.188077,1,81.85161,1,28,3,0,5,1,0,0,0,0,0,0,1,0,0,0,0.042316858,20.462902,0.012217231,0.012217231,17.3339,33.39926
29.087078,55.72124,1754.8143,6,0,1,27.55819,0,72.80527,1,28,4,0,5,1,0,0,0,0,0,0,1,0,0,0,0.04148887,12.134212,0.0,0.01373527,37.851917,42.40416
28.846012,43.599785,1113.0714,4,0,1,3.7985394,1,74.51737,1,28,5,0,5,1,0,0,0,0,0,0,0,1,0,0,0.06694752,18.629343,0.0,0.01341969,5.097522,36.2229
24.982578,38.75725,1604.7996,4,1,0,12.101592,0,75.92716,1,28,6,0,5,1,0,0,0,0,0,0,0,1,0,0,0.04731255,18.98179,0.013170517,0.0,15.938422,31.869915
22.630291,47.20063,1685.336,2,0,1,7.36021,0,73.024254,1,28,7,0,5,1,0,0,0,0,0,0,0,1,0,0,0.043329194,36.512127,0.0,0.0136940805,10.07913,34.91546
26.04889,30.252949,1206.2489,0,1,1,15.444621,1,81.38526,1,28,8,0,5,1,0,0,0,0,0,0,0,1,0,0,0.06746971,0.0,0.012287237,0.012287237,18.977173,28.150919
26.104488,33.847446,1072.958,0,1,0,25.652834,0,77.79518,1,28,9,0,5,1,0,0,0,0,0,0,0,1,0,0,0.07250534,0.0,0.012854267,0.0,32.974834,29.975967
24.150381,45.959293,1860.4508,5,0,0,17.28919,1,64.552185,1,28,10,0,5,1,0,0,0,0,0,0,0,1,0,0,0.034697067,12.910437,0.0,0.0,26.783276,35.054836
28.620161,40.104237,1824.8896,8,0,1,20.766636,1,81.890114,1,28,11,0,5,1,0,0,0,0,0,0,0,1,0,0,0.04487401,10.236264,0.0,0.012211487,25.359148,34.362198
29.938482,57.730877,1596.8228,9,0,1,28.751923,0,90.009186,1,28,12,0,5,1,0,0,0,0,0,0,0,0,0,1,0.056367677,10.00102,0.0,0.011109977,31.943321,43.83468
20.134623,35.859123,1417.1804,2,1,0,28.609547,0,68.470085,1,28,13,0,5,1,0,0,0,0,0,0,0,0,0,1,0.048314303,34.235043,0.014604919,0.0,41.784008,27.996872
24.211586,37.958595,1792.7198,1,1,0,23.63019,0,79.25732,1,28,14,0,5,1,0,0,0,0,0,0,0,0,0,1,0.044210654,79.25732,0.012617132,0.0,29.81452,31.08509
28.905796,52.564163,1533.7253,2,0,0,15.954741,0,76.835396,1,28,15,0,5,1,0,0,0,0,0,0,0,0,0,1,0.050097235,38.417698,0.0,0.0,20.764832,40.734978
27.486614,37.21532,1260.0616,6,1,1,28.05219,1,88.57728,1,28,16,0,5,1,0,0,0,0,0,0,0,0,0,1,0.07029599,14.762879,0.011289577,0.011289577,31.669735,32.350967
22.732508,38.515305,1759.9674,8,1,0,15.8799715,1,73.283936,1,28,17,0,5,1,0,0,0,0,0,0,0,0,0,1,0.041639373,9.160492,0.013645556,0.0,21.669104,30.623905
20.071648,48.811245,1189.142,1,0,0,1.329763,0,68.43521,1,28,18,0,5,1,0,0,0,0,0,0,0,0,1,0,0.057550076,68.43521,0.0,0.0,1.9430978,34.441444
25.826214,35.013927,1770.483,1,0,1,8.815325,0,74.09351,1,28,19,0,5,1,0,0,0,0,0,0,0,0,1,0,0.041849323,74.09351,0.0,0.0134964585,11.897566,30.42007
28.184622,51.848877,1964.6057,2,0,1,27.964739,0,73.20578,1,28,20,0,5,1,0,0,0,0,0,0,0,0,1,0,0.037262328,36.60289,0.0,0.013660124,38.20018,40.01675
27.538303,36.165115,1177.4164,9,1,0,21.029848,1,80.45956,1,28,21,0,5,1,0,0,0,0,0,0,0,0,1,0,0.06833569,8.939951,0.012428604,0.0,26.137167,31.85171
28.809744,31.208605,1630.528,6,1,1,19.352491,0,98.76176,1,28,22,0,5,1,0,0,0,0,0,0,0,0,1,0,0.060570415,16.460293,0.010125377,0.010125377,19.595127,30.009174
20.314913,44.104496,1486.5543,4,1,1,16.506874,1,71.87972,1,28,23,0,5,1,0,0,0,0,0,0,1,0,0,0,0.048353244,17.96993,0.013912129,0.013912129,22.964577,32.209705
22.131945,46.87685,1232.643,7,1,0,3.726411,0,77.571594,1,29,0,1,5,0,0,1,0,0,0,0,1,0,0,0,0.06293111,11.081656,0.012891317,0.0,4.8038344,34.5044
23.886253,57.399426,1745.0027,2,1,0,3.3531609,0,67.96328,1,29,1,1,5,0,0,1,0,0,0,0,1,0,0,0,0.038947377,33.98164,0.0147138275,0.0,4.933783,40.642838
21.50292,59.79044,1234.0903,0,0,1,10.361609,1,69.33179,1,29,2,1,5,0,0,1,0,0,0,0,1,0,0,0,0.05618048,0.0,0.0,0.014423398,14.944962,40.64668
22.76554,41.416775,1663.8555,0,0,1,1.1181462,0,69.07359,1,29,3,1,5,0,0,1,0,0,0,0,1,0,0,0,0.041514177,0.0,0.0,0.014477313,1.6187751,32.091156
29.643732,43.958637,1442.2749,8,0,1,27.178951,0,98.84376,1,29,4,1,5,0,0,1,0,0,0,0,1,0,0,0,0.06853323,12.35547,0.0,0.010116977,27.496883,36.801186
27.281588,54.1284,1571.9648,2,0,0,27.940174,1,79.497795,1,29,5,1,5,0,0,1,0,0,0,0,0,1,0,0,0.050572246,39.748898,0.0,0.0,35.145847,40.704994
29.593945,30.16194,1994.0375,0,0,0,9.764996,1,87.54904,1,29,6,1,5,0,0,1,0,0,0,0,0,1,0,0,0.043905415,0.0,0.0,0.0,11.153744,29.877941
24.756779,51.300053,1595.437,4,1,0,25.896788,1,84.95971,1,29,7,1,5,0,0,1,0,0,0,0,0,1,0,0,0.053251684,21.239927,0.011770285,0.0,30.481258,38.028416
21.14599,48.967014,1556.1354,7,1,0,26.67152,1,69.6232,1,29,8,1,5,0,0,1,0,0,0,0,0,1,0,0,0.044741094,9.946172,0.014363028,0.0,38.30838,35.056503
22.092209,42.40094,1908.3359,7,1,0,16.65401,0,76.42541,1,29,9,1,5,0,0,1,0,0,0,0,0,1,0,0,0.040048193,10.917915,0.013084654,0.0,21.791195,32.246574
25.771667,54.763905,1557.7675,8,1,1,27.084017,1,89.205345,1,29,10,1,5,0,0,1,0,0,0,0,0,1,0,0,0.05726487,11.150668,0.0112100905,0.0112100905,30.36143,40.267784
21.934042,34.368046,1071.2728,7,1,1,21.084156,0,74.9595,1,29,11,1,5,0,0,1,0,0,0,0,0,1,0,0,0.06997237,10.708501,0.0133405365,0.0133405365,28.127396,28.151043
29.199253,48.585117,1446.9077,9,0,1,21.015299,1,91.703255,1,29,12,1,5,0,0,1,0,0,0,0,0,0,0,1,0.06337879,10.189251,0.0,0.010904739,22.916634,38.892185
23.70224,51.280697,1784.5311,9,1,0,18.60104,0,73.091324,1,29,13,1,5,0,0,1,0,0,0,0,0,0,0,1,0.040958278,8.121258,0.013681514,0.0,25.449041,37.49147
29.565554,56.324543,1619.4829,3,1,1,16.550264,1,92.8504,1,29,14,1,5,0,0,1,0,0,0,0,0,0,0,1,0.057333365,30.950134,0.010770013,0.010770013,17.824656,42.94505
27.075285,46.22076,1284.9916,7,1,1,16.76029,0,86.26884,1,29,15,1,5,0,0,1,0,0,0,0,0,0,0,1,0.06713572,12.32412,0.011591671,0.011591671,19.427977,36.64802
20.438463,47.202015,1336.628,6,1,1,25.119366,1,77.55395,1,29,16,1,5,0,0,1,0,0,0,0,0,0,0,1,0.058022086,12.925658,0.01289425,0.01289425,32.389538,33.82024
29.038958,48.468708,1860.184,6,0,0,23.785818,0,78.92474,1,29,17,1,5,0,0,1,0,0,0,0,0,0,0,1,0.04242846,13.154124,0.0,0.0,30.137339,38.753834
26.433289,53.385403,1194.3833,3,1,1,1.7118506,0,74.38817,1,29,18,1,5,0,0,1,0,0,0,0,0,0,1,0,0.062281653,24.796057,0.013442998,0.013442998,2.3012404,39.909348
27.992731,32.151558,1247.9385,4,1,0,15.140346,0,89.49272,1,29,19,1,5,0,0,1,0,0,0,0,0,0,1,0,0.07171245,22.37318,0.011174093,0.0,16.917963,30.072144
29.070534,41.48872,1944.6763,0,1,1,7.615901,1,79.7863,1,29,20,1,5,0,0,1,0,0,0,0,0,0,1,0,0.041028064,0.0,0.01253348,0.01253348,9.545374,35.279625
23.579792,30.50284,1680.0422,2,1,1,4.2683754,0,79.602066,1,29,21,1,5,0,0,1,0,0,0,0,0,0,1,0,0.04738099,39.801033,0.012562488,0.012562488,5.3621416,27.041317
24.261282,37.77296,1093.7172,8,1,0,25.442223,0,74.924644,1,29,22,1,5,0,0,1,0,0,0,0,0,0,1,0,0.06850459,9.365581,0.013346744,0.0,33.95708,31.01712
26.118116,43.02256,1576.9807,2,0,0,5.335458,0,69.365616,1,29,23,1,5,0,0,1,0,0,0,0,1,0,0,0,0.043986343,34.682808,0.0,0.0,7.69179,34.57034
20.007565,41.519524,1076.4325,0,1,1,22.88154,0,69.7371,1,30,0,1,5,0,0,0,1,0,0,0,1,0,0,0,0.06478539,0.0,0.01433957,0.01433957,32.811146,30.763544
27.825977,41.212345,1076.432,0,1,1,7.632546,1,83.06355,1,30,1,1,5,0,0,0,1,0,0,0,1,0,0,0,0.077165626,0.0,0.012038975,0.012038975,9.188803,34.51916
29.42915,34.76475,1199.5802,4,1,0,28.00992,0,78.13586,1,30,2,1,5,0,0,0,1,0,0,0,1,0,0,0,0.065136,19.533964,0.012798222,0.0,35.847717,32.09695
29.99258,48.88722,1626.0004,8,0,0,24.101973,0,85.89516,1,30,3,1,5,0,0,0,1,0,0,0,1,0,0,0,0.05282604,10.736895,0.0,0.0,28.059757,39.4399
28.051128,51.935604,1769.6019,3,0,0,24.02928,1,75.90957,1,30,4,1,5,0,0,0,1,0,0,0,1,0,0,0,0.04289641,25.30319,0.0,0.0,31.655138,39.993366
27.980854,59.30435,1891.0488,5,0,0,23.711946,0,76.66894,1,30,5,1,5,0,0,0,1,0,0,0,0,1,0,0,0.040543076,15.333788,0.0,0.0,30.92771,43.6426
26.308481,44.765156,1431.9496,4,1,0,22.135426,1,82.96534,1,30,6,1,5,0,0,0,1,0,0,0,0,1,0,0,0.05793873,20.741335,0.012053226,0.0,26.68033,35.53682
